Unnamed: 0,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,col,Location_Ahmedabad,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third
929,2015,80000,2277.0,1498.0,9859.0,5.0,7.0,9859.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
930,2007,60000,182.0,1061.0,64.0,5.0,1.65,64.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
931,2017,6006,2073.0,1373.0,911.0,5.0,8.25,911.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
932,2011,71703,1474.0,1991.0,18103.0,5.0,9.14,18103.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
933,2016,33000,178.0,1198.0,867.0,5.0,6.5,867.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
934,2012,60000,2359.0,1364.0,2740.1075561606535,5.0,2.95,2740.1075561606535,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
935,2015,91000,1987.0,1461.0,838.0,5.0,5.75,838.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
936,2012,72000,262.0,998.0,582.0,5.0,2.85,582.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
937,2011,43000,1647.0,1198.0,739.0,5.0,2.1,739.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
938,2017,63770,1967.0,1582.0,1262.0,5.0,13.55,1262.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
939,2012,43510,1474.0,2993.0,2709.0,5.0,20.5,2709.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
940,2017,52000,163.0,1956.0,170.0,5.0,20.0,170.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
941,2018,31427,1568.0,1999.0,177.0,5.0,59.72,177.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
942,2016,29000,2739.0,1248.0,74.0,5.0,6.5,74.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
943,2016,56000,2809.0,1248.0,885.0,5.0,7.5,885.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
944,2007,76000,150.0,1586.0,10468.0,5.0,2.15,10468.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
945,2015,53615,227.0,1582.0,12624.0,5.0,8.44,12624.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
946,2013,132000,135.0,2477.0,17556.0,7.0,12.49,17556.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
947,2017,14800,170.0,1198.0,7375.0,5.0,5.48,7375.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
948,2013,35433,185.0,1197.0,8580.0,5.0,4.2,8580.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
949,2013,82966,168.0,1493.0,110.0,5.0,7.2,110.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
950,2014,96000,234.0,1248.0,74.0,5.0,4.8,74.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
951,2017,39528,2532.0,1198.0,77.0,6.0,5.83,77.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
952,2018,92056,1368.0,2393.0,1478.0,7.0,18.39,1478.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
953,2016,14930,214.0,1197.0,831.0,5.0,5.85,831.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
954,2016,38000,273.0,1498.0,986.0,5.0,6.21,986.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
955,2013,71000,170.0,1197.0,80.0,5.0,3.65,80.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
956,2012,71000,230.0,1396.0,90.0,5.0,3.7,90.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
957,2015,50000,1927.0,2143.0,16762.0,5.0,30.0,16762.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
958,2016,48163,191.0,1197.0,82.0,5.0,4.85,82.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
959,2017,19168,189.0,1197.0,82.0,5.0,6.93,82.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
960,2016,26000,2274.0,796.0,473.0,5.0,2.6,473.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
961,2014,37400,182.0,1199.0,825.0,5.0,1.89,825.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
962,2018,8682,0.0,1950.0,194.0,5.0,39.5,194.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
963,2012,95000,137.0,1798.0,15775.0,5.0,10.0,15775.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
964,2009,34000,1655.0,1968.0,14751.0,5.0,9.95,14751.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
965,2014,95000,128.0,2494.0,102.0,8.0,9.45,102.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
966,2017,13689,179.0,2143.0,136.0,5.0,28.25,136.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
967,2008,84000,1981.0,1086.0,6805.0,5.0,1.8,6805.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
968,2008,47000,175.0,1298.0,858.0,5.0,1.4,858.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
969,2015,60001,2166.0,1498.0,10352.0,5.0,7.25,10352.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
970,2012,96000,211.0,1248.0,739.0,5.0,3.6,739.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
971,2004,47300,144.0,1599.0,94.0,5.0,1.2,94.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
972,2014,28246,178.0,1198.0,867.0,5.0,4.94,867.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
973,2007,65000,189.0,998.0,671.0,5.0,1.25,671.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
974,2013,68000,2207.0,1199.0,739.0,5.0,4.8,739.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
975,2019,11209,1262.0,2198.0,158.0,7.0,31.15,158.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
976,2011,41980,170.0,1197.0,80.0,5.0,3.3,80.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
977,2012,65000,2544.0,936.0,576.0,5.0,2.4,576.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
978,2010,38000,148.0,1799.0,1302.0,5.0,2.0,1302.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
979,2014,51000,2051.0,998.0,6704.0,5.0,3.1,6704.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
980,2014,33855,150.0,1598.0,1036.0,5.0,5.09,1036.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
981,2006,146000,154.0,1590.0,94.0,5.0,1.05,94.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
982,2015,47037,2277.0,1498.0,9859.0,5.0,7.0,9859.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
983,2010,58000,132.0,1495.0,94.0,5.0,2.5,94.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
984,2012,61240,2248.0,1995.0,190.0,5.0,17.5,190.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
985,2011,91211,2092.0,998.0,671.0,5.0,2.1,671.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
986,2013,84000,1573.0,1968.0,17433.0,5.0,17.75,17433.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
987,2008,64226,173.0,1061.0,575.0,5.0,1.45,575.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
988,2005,67000,113.0,1794.0,125.0,5.0,2.45,125.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
989,2011,106976,135.0,2400.0,215.0,5.0,13.8,215.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
990,2016,27210,273.0,1498.0,986.0,5.0,5.85,986.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
991,2017,26322,2809.0,1248.0,885.0,5.0,8.9,885.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
992,2016,9107,204.0,1197.0,8180.0,5.0,5.15,8180.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
993,2015,63983,1927.0,2143.0,170.0,5.0,16.56,170.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
994,2010,134000,189.0,1061.0,67.0,5.0,1.65,67.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
995,2015,11000,155.0,1595.0,1207.0,5.0,16.0,1207.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
996,2008,93000,0.0,1086.0,62.0,5.0,1.45,62.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
997,2017,24852,2659.0,1248.0,74.0,5.0,8.08,74.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
998,2014,37632,189.0,1197.0,82.0,5.0,4.5,82.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
999,2013,55000,1695.0,1498.0,977.0,5.0,4.3,977.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1000,2010,81448,190.0,998.0,661.0,5.0,2.6,661.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1001,2018,1900,2517.0,799.0,533.0,5.0,4.45,533.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1002,2012,54957,171.0,1591.0,1214.0,5.0,5.37,1214.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1003,2008,55000,189.0,1061.0,67.0,5.0,1.75,67.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1004,2013,21983,1888.0,1995.0,184.0,5.0,16.5,184.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1005,2013,76000,1848.0,1995.0,177.0,5.0,19.0,177.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1006,2016,65000,250.0,1396.0,6901.0,5.0,2.8,6901.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1007,2015,26000,2254.0,1396.0,8873.0,5.0,6.2,8873.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1008,2019,11571,168.0,796.0,342.0,8.0,3.8,342.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1009,2014,81000,252.0,1248.0,74.0,5.0,6.1,74.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1010,2019,23154,230.0,1498.0,9896.0,5.0,11.65,9896.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1011,2014,26856,165.0,1198.0,868.0,5.0,4.15,868.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
1012,2017,67489,1368.0,2393.0,1478.0,7.0,16.5,1478.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1013,2008,176000,105.0,2179.0,120.0,8.0,4.3,120.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1014,2010,18000,185.0,1197.0,80.0,5.0,2.25,80.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1015,2014,63003,2232.0,1582.0,12632.0,5.0,6.75,12632.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1016,2014,80000,151.0,2179.0,140.0,7.0,9.4,140.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1017,2014,56658,2064.0,1498.0,1085.0,5.0,5.39,1085.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1018,2019,18592,2659.0,1248.0,74.0,5.0,8.51,74.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1019,2010,75695,137.0,1368.0,888.0,5.0,1.85,888.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1020,2012,82000,229.0,1248.0,74.0,5.0,2.5,74.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1021,2013,60000,2207.0,1199.0,739.0,5.0,4.75,739.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1022,2009,138000,170.0,1497.0,118.0,5.0,3.5,118.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1023,2014,67000,230.0,1396.0,90.0,5.0,5.5,90.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1024,2012,42750,170.0,1497.0,118.0,5.0,6.33,118.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1025,2014,52398,2544.0,936.0,576.0,5.0,2.47,576.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1026,2014,36657,162.0,995.0,621.0,5.0,3.3,621.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1027,2011,77000,1157.0,2179.0,1381.0,7.0,3.5,1381.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1028,2014,85000,113.0,2987.0,2548.0,7.0,38.75,2548.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1029,2008,112500,115.0,2993.0,235.0,5.0,7.99,235.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1030,2013,105072,1424.0,2755.0,1745.0,7.0,13.28,1745.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1031,2012,80000,1125.0,1995.0,150.0,5.0,9.5,150.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
1032,2019,3102,2037.0,1461.0,10845.0,5.0,14.01,10845.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1033,2016,14656,244.0,1120.0,71.0,5.0,6.99,71.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1034,2010,105000,132.0,1995.0,170.0,5.0,11.0,170.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1035,2008,61000,108.0,2497.0,215.0,5.0,11.0,215.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1036,2010,85046,1806.0,1198.0,75.0,5.0,2.3,75.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1037,2014,48000,1636.0,2179.0,1877.0,5.0,26.5,1877.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1038,2011,55000,102.0,4367.0,308.0,7.0,67.0,308.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1039,2017,4000,160.0,1368.0,160.0,5.0,17.75,160.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
1040,2010,94000,101.0,2354.0,152.0,5.0,4.8,152.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1041,2013,61110,186.0,1197.0,858.0,5.0,4.57,858.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1042,2016,80000,244.0,1120.0,71.0,5.0,3.5,71.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1043,2015,43190,1901.0,1461.0,1085.0,5.0,7.61,1085.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1044,2015,45000,1825.0,1968.0,18774.0,5.0,25.0,18774.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1045,2016,44178,189.0,1197.0,82.0,5.0,5.88,82.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1046,2015,84415,1299.0,2494.0,1006.0,8.0,13.5,1006.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1047,2015,35000,185.0,1197.0,80.0,5.0,4.6,80.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1048,2013,44000,2277.0,1498.0,9859.0,5.0,4.9,9859.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1049,2012,67635,170.0,1497.0,118.0,5.0,5.25,118.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1050,2018,18385,148.0,1497.0,12136.0,5.0,12.41,12136.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1051,2014,35000,2207.0,1199.0,739.0,5.0,3.8,739.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1052,2010,49000,1927.0,2143.0,170.0,5.0,8.95,170.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1053,2013,69000,227.0,1498.0,8984.0,5.0,7.2,8984.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1054,2017,23228,144.0,1396.0,65.0,5.0,4.5,65.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1055,2014,68462,2659.0,1248.0,74.0,5.0,4.15,74.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1056,2016,74611,251.0,1248.0,885.0,5.0,7.94,885.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1057,2014,90000,1901.0,1461.0,10845.0,5.0,7.25,10845.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
1058,2016,22000,189.0,998.0,671.0,5.0,3.7,671.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1059,2010,58163,0.0,1086.0,62.0,5.0,2.45,62.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1060,2011,109500,2544.0,936.0,576.0,5.0,1.5,576.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1061,2017,13363,160.0,1997.0,140.0,7.0,12.0,140.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1062,2012,51000,1981.0,1086.0,6805.0,5.0,2.2,6805.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1063,2007,103000,1393.0,2179.0,138.0,7.0,3.6,138.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1064,2009,43002,2036.0,1197.0,789.0,5.0,1.92,789.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1065,2016,108000,1136.0,2755.0,1715.0,7.0,20.5,1715.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1066,2010,82407,175.0,1896.0,106.0,5.0,4.25,106.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1067,2013,29000,189.0,1197.0,82.0,5.0,3.2,82.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1068,2012,225000,2359.0,1364.0,2740.1075561606535,5.0,2.6,2740.1075561606535,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1069,2014,45000,234.0,1248.0,74.0,5.0,3.85,74.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1070,2010,93401,230.0,1396.0,90.0,5.0,3.48,90.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1071,2017,95802,2583.0,1498.0,99.0,5.0,4.55,99.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1072,2016,130000,2547.0,1248.0,8850.0,7.0,7.0,8850.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
1073,2013,67443,2077.0,1248.0,888.0,7.0,5.75,888.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1074,2016,47681,168.0,1497.0,1163.0,5.0,8.73,1163.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1075,2009,35000,197.0,796.0,463.0,5.0,1.7,463.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1076,2016,68000,1091.0,3198.0,197.0,7.0,29.5,197.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1077,2019,34688,243.0,1248.0,885.0,5.0,10.49,885.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1078,2015,10512,86.0,2706.0,265.0,2.0,64.0,265.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
1079,2016,58000,229.0,1248.0,74.0,5.0,7.55,74.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
1080,2014,40000,1757.0,1193.0,887.0,5.0,3.95,887.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
1081,2010,61000,170.0,1197.0,80.0,5.0,3.25,80.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1082,2009,86000,194.0,1422.0,70.0,5.0,2.75,70.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
1083,2015,45000,2143.0,1364.0,872.0,5.0,7.35,872.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1084,2017,55000,170.0,1198.0,7375.0,5.0,4.7,7375.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1085,2016,36855,1529.0,1591.0,1213.0,5.0,8.77,1213.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1086,2013,46821,2036.0,1197.0,789.0,5.0,3.42,789.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1087,2015,120000,186.0,1199.0,768.0,5.0,2.5,768.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1088,2012,29000,1474.0,2993.0,2709.0,5.0,20.0,2709.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1089,2014,40000,1324.0,1598.0,1025.0,5.0,5.25,1025.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
1090,2013,60000,1573.0,1968.0,17433.0,5.0,14.5,17433.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1091,2011,64984,1695.0,1197.0,789.0,5.0,3.45,789.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
1092,2015,73204,2407.0,998.0,671.0,5.0,3.3,671.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
1093,2014,50000,1133.0,4134.0,3352.0,7.0,51.0,3352.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1094,2017,35000,243.0,1248.0,885.0,5.0,6.5,885.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1095,2013,17729,211.0,814.0,552.0,5.0,3.65,552.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1096,2012,97000,200.0,1497.0,115.0,5.0,7.25,115.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1097,2014,89614,220.0,1582.0,1262.0,5.0,6.01,1262.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1098,2015,14000,189.0,998.0,671.0,5.0,2.8,671.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1099,2012,50000,170.0,1197.0,80.0,5.0,4.0,80.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1100,2014,62505,174.0,1497.0,1173.0,5.0,5.95,1173.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1101,2011,248000,128.0,2494.0,102.0,7.0,9.2,102.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1102,2012,94900,168.0,1493.0,110.0,5.0,5.35,110.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
